"No.","Time","Source","Destination","Protocol","Length","Info"
"12869","74.601939","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4427310 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 12879]"
"13490","84.052955","192.168.2.103","142.251.32.10","TCP","146","[TCP Previous segment not captured] 1589  >  443 [ACK] Seq=2725 Ack=4601809 Win=262656 Len=0"
"13758","84.095023","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=4780369 Ack=2725 Win=267520 Len=1240"
"13777","84.099200","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4787809 Ack=2725 Win=267520 Len=1240"
"13922","84.127696","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4916769 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 13947]"
"13950","84.132403","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=4942809 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 13999]"
"14078","84.156648","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5024649 Ack=2725 Win=267520 Len=1240"
"14095","84.159124","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5045729 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 14126]"
"14152","84.168757","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5085409 Ack=2725 Win=267520 Len=1240"
"14643","84.260336","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5433849 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 14692]"
"14854","84.298931","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5576449 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 14945]"
"15199","84.367941","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=5778569 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 15244]"
"15204","84.369516","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5784769 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 15244]"
"15228","84.373026","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5798409 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 15244]"
"15276","84.381797","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5831889 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 15334]"
"15429","84.407423","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=5936049 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 15457]"
"15499","84.426215","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5979449 Ack=2725 Win=267520 Len=1240"
"15504","84.426234","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [ACK] Seq=5986889 Ack=2725 Win=267520 Len=1240"
"15519","84.429575","142.251.32.10","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  1589 [PSH, ACK] Seq=6003009 Ack=2725 Win=267520 Len=1240"
