"No.","Time","Source","Destination","Protocol","Length","Info"
"22958","77.968093","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4529561 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22959","77.968097","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4530801 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22960","77.968101","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4532041 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22961","77.968105","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4533281 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22962","77.968109","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4534521 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22969","77.968733","192.168.2.103","142.250.190.42","TCP","146","[TCP Dup ACK 22966#1] 2065  >  443 [ACK] Seq=6016 Ack=4532041 Win=131328 Len=0"
"22978","77.971025","192.168.2.103","142.250.190.42","TCP","146","[TCP Dup ACK 22966#2] 2065  >  443 [ACK] Seq=6016 Ack=4532041 Win=131328 Len=0"
"22982","77.972637","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4538241 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22983","77.972641","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4539481 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22984","77.972644","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4540721 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22985","77.972648","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4541961 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"22986","77.972653","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4543201 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"23009","77.979924","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4545681 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"23010","77.979927","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4546921 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 23011]"
"23011","77.979929","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4548161 Ack=6016 Win=264704 Len=1240"
"23378","79.682605","157.240.26.49","192.168.2.103","TCP","146","443  >  2033 [FIN, ACK] Seq=22329 Ack=51555 Win=668 Len=0"
"24388","87.329203","192.168.2.103","142.250.190.42","TCP","146","[TCP Dup ACK 24350#1] 2065  >  443 [ACK] Seq=6590 Ack=4600587 Win=131328 Len=0"
"24405","87.333174","142.250.190.42","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4631587 Ack=6590 Win=264192 Len=1240"
"24407","87.335715","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4632827 Ack=6590 Win=264192 Len=1240"
"24408","87.335722","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4634067 Ack=6590 Win=264192 Len=1240"
"24409","87.335726","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4635307 Ack=6590 Win=264192 Len=1240"
"24410","87.335731","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4636547 Ack=6590 Win=264192 Len=1240"
"24411","87.335735","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4645227 Ack=6590 Win=264192 Len=1240"
"24412","87.335744","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4646467 Ack=6590 Win=264192 Len=1240"
"24413","87.335750","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4647707 Ack=6590 Win=264192 Len=1240"
"24414","87.335753","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4648947 Ack=6590 Win=264192 Len=1240"
"24415","87.335757","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4650187 Ack=6590 Win=264192 Len=1240"
"24416","87.335760","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4651427 Ack=6590 Win=264192 Len=1240"
"24417","87.335764","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4652667 Ack=6590 Win=264192 Len=1240"
"24418","87.335767","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4653907 Ack=6590 Win=264192 Len=1240"
"24419","87.335771","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4655147 Ack=6590 Win=264192 Len=1240"
"24420","87.335774","142.250.190.42","192.168.2.103","TCP","1269","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4656387 Ack=6590 Win=264192 Len=1115"
"24432","87.339278","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4657502 Ack=6590 Win=264192 Len=1240"
"24433","87.339283","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4658742 Ack=6590 Win=264192 Len=1240"
"24472","87.345008","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4676290 Ack=6590 Win=264192 Len=1240"
"24504","87.352761","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4717210 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24541]"
"24538","87.356501","192.168.2.103","142.250.190.42","TCP","146","2065  >  443 [ACK] Seq=6590 Ack=4756890 Win=131328 Len=0"
"24540","87.359633","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4756890 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24541]"
"24627","87.375171","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4826330 Ack=6590 Win=264192 Len=1240"
"24628","87.375174","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4827570 Ack=6590 Win=264192 Len=1240"
"24629","87.375177","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4828810 Ack=6590 Win=264192 Len=1240"
"24630","87.375181","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4830050 Ack=6590 Win=264192 Len=1240"
"24631","87.375184","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4831290 Ack=6590 Win=264192 Len=1240"
"24632","87.375187","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4832530 Ack=6590 Win=264192 Len=1240"
"24633","87.375190","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4833770 Ack=6590 Win=264192 Len=1240"
"24634","87.375193","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4835010 Ack=6590 Win=264192 Len=1240"
"24635","87.375196","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4836250 Ack=6590 Win=264192 Len=1240"
"24636","87.375199","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4837490 Ack=6590 Win=264192 Len=1240"
"24637","87.375202","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4838730 Ack=6590 Win=264192 Len=1240"
"24638","87.375205","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4839970 Ack=6590 Win=264192 Len=1240"
"24639","87.375208","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4841210 Ack=6590 Win=264192 Len=1240"
"24640","87.375211","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4842450 Ack=6590 Win=264192 Len=1240"
"24650","87.379898","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4843690 Ack=6590 Win=264192 Len=1240"
"24689","87.392374","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4854850 Ack=6590 Win=264192 Len=1240"
"24690","87.392378","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4856090 Ack=6590 Win=264192 Len=1240"
"24691","87.392383","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4857330 Ack=6590 Win=264192 Len=1240"
"24692","87.392387","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4858570 Ack=6590 Win=264192 Len=1240"
"24693","87.392391","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4859810 Ack=6590 Win=264192 Len=1240"
"24694","87.392396","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4861050 Ack=6590 Win=264192 Len=1240"
"24695","87.392401","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4862290 Ack=6590 Win=264192 Len=1240"
"24696","87.392404","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4863530 Ack=6590 Win=264192 Len=1240"
"24697","87.392407","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4864770 Ack=6590 Win=264192 Len=1240"
"24698","87.392410","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4866010 Ack=6590 Win=264192 Len=1240"
"24699","87.392413","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4867250 Ack=6590 Win=264192 Len=1240"
"24700","87.392416","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4868490 Ack=6590 Win=264192 Len=1240"
"24701","87.392418","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4869730 Ack=6590 Win=264192 Len=1240"
"24702","87.392422","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4870970 Ack=6590 Win=264192 Len=1240"
"24712","87.399968","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=4898250 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24713","87.399972","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4899490 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24714","87.399976","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4900730 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24715","87.399979","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4901970 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24716","87.399984","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4903210 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24717","87.399988","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4904450 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24718","87.399993","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4905690 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24719","87.399997","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4906930 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24720","87.400002","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4908170 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24721","87.400004","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4909410 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24722","87.400007","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4910650 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24723","87.400010","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4911890 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24724","87.400013","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4913130 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24725","87.400016","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4914370 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24733","87.401886","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4895770 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24734","87.401890","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4844930 Ack=6590 Win=264192 Len=1240"
"24735","87.401894","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4846170 Ack=6590 Win=264192 Len=1240"
"24737","87.403727","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4847410 Ack=6590 Win=264192 Len=1240"
"24738","87.403731","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4872210 Ack=6590 Win=264192 Len=1240"
"24739","87.403734","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4897010 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24746","87.404719","142.250.190.42","192.168.2.103","TCP","1386","443  >  2065 [ACK] Seq=4919330 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24754","87.408711","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4920570 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24755","87.408715","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4921810 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24756","87.408720","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4923050 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24757","87.408723","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4924290 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24758","87.408728","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4925530 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24759","87.408732","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4926770 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24760","87.408736","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4928010 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24761","87.408740","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=4929250 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24762","87.408746","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=4930490 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"24832","87.425243","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4976370 Ack=6590 Win=264192 Len=1240"
"24833","87.425247","142.250.190.42","192.168.2.103","TCP","1282","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=4977610 Ack=6590 Win=264192 Len=1128"
"24835","87.425257","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4979978 Ack=6590 Win=264192 Len=1240"
"24836","87.425269","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4981218 Ack=6590 Win=264192 Len=1240"
"24862","87.433703","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=4998578 Ack=6590 Win=264192 Len=1240"
"24892","87.438986","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5013458 Ack=6590 Win=264192 Len=1240"
"24893","87.438989","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5014698 Ack=6590 Win=264192 Len=1240"
"24894","87.438992","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5015938 Ack=6590 Win=264192 Len=1240"
"24916","87.447056","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5039498 Ack=6590 Win=264192 Len=1240"
"24933","87.453940","192.168.2.103","142.250.190.42","TCP","146","[TCP Dup ACK 24929#1] 2065  >  443 [ACK] Seq=6590 Ack=5050658 Win=131328 Len=0"
"24944","87.459291","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5050658 Ack=6590 Win=264192 Len=1240"
"24945","87.459295","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5051898 Ack=6590 Win=264192 Len=1240"
"24946","87.459297","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5053138 Ack=6590 Win=264192 Len=1240"
"24947","87.459300","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5054378 Ack=6590 Win=264192 Len=1240"
"24948","87.459303","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5055618 Ack=6590 Win=264192 Len=1240"
"24954","87.461205","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5056858 Ack=6590 Win=264192 Len=1240"
"25162","87.498580","192.168.2.103","142.250.190.42","TCP","146","[TCP Dup ACK 25159#1] 2065  >  443 [ACK] Seq=6590 Ack=5193258 Win=131328 Len=0"
"25224","87.512699","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5220538 Ack=6590 Win=264192 Len=1240"
"25226","87.512707","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5224258 Ack=6590 Win=264192 Len=1240"
"25227","87.512711","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5225498 Ack=6590 Win=264192 Len=1240"
"25228","87.512716","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5226738 Ack=6590 Win=264192 Len=1240"
"25229","87.512719","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5227978 Ack=6590 Win=264192 Len=1240"
"25263","87.520399","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5251538 Ack=6590 Win=264192 Len=1240"
"25282","87.523922","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5255258 Ack=6590 Win=264192 Len=1240"
"25283","87.523926","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5265178 Ack=6590 Win=264192 Len=1240"
"25284","87.523930","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5267658 Ack=6590 Win=264192 Len=1240"
"25306","87.528182","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5286258 Ack=6590 Win=264192 Len=1240"
"25307","87.528186","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5287498 Ack=6590 Win=264192 Len=1240"
"25368","87.540071","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5320978 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25369","87.540075","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5322218 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25370","87.540080","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5323458 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25371","87.540084","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5324698 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25373","87.540093","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5325938 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25374","87.540097","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5327178 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25375","87.540101","157.240.26.35","192.168.2.103","TCP","154","443  >  2051 [FIN, ACK] Seq=8053 Ack=596 Win=67840 Len=0"
"25376","87.540106","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5328418 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25398]"
"25531","87.570356","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5422546 Ack=6590 Win=264192 Len=1240"
"25535","87.570371","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5427506 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25536","87.570376","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5428746 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25555","87.574355","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5433706 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25557","87.574363","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5436186 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25558","87.574366","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5437426 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25559","87.574370","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5438666 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25577","87.580269","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5448586 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25578","87.580273","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5449826 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25579","87.580277","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5451066 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25580","87.580282","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5452306 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25581","87.580286","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5453546 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25582","87.580290","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5454786 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25583","87.580293","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5456026 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25630","87.593354","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5477106 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25631","87.593357","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5478346 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25632","87.593362","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5479586 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25633","87.593366","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5480826 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25634","87.593369","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [ACK] Seq=5482066 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25635","87.593373","142.250.190.42","192.168.2.103","TCP","1394","443  >  2065 [PSH, ACK] Seq=5483306 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25686","87.604309","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5498186 Ack=6590 Win=264192 Len=1240"
"25689","87.604321","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5503146 Ack=6590 Win=264192 Len=1240"
"25706","87.607880","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [PSH, ACK] Seq=5501906 Ack=6590 Win=264192 Len=1240"
"25708","87.607889","142.250.190.42","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  2065 [ACK] Seq=5504386 Ack=6590 Win=264192 Len=1240"
