"No.","Time","Source","Destination","Protocol","Length","Info"
"121648","131.596405","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=12687867 Ack=7528 Win=263424 Len=1240"
"121650","131.596413","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=12691587 Ack=7528 Win=263424 Len=1240"
"121841","131.637441","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=12811867 Ack=7528 Win=263424 Len=1240"
"121867","131.642776","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=12825507 Ack=7528 Win=263424 Len=1240"
"122078","131.686634","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=12964387 Ack=7528 Win=263424 Len=1240 [TCP PDU reassembled in 122130]"
"122168","131.704090","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13015227 Ack=7528 Win=263424 Len=1240"
"122192","131.709311","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13017707 Ack=7528 Win=263424 Len=1240"
"122373","131.742796","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=13142947 Ack=7528 Win=263424 Len=1240 [TCP PDU reassembled in 122404]"
"122541","131.778249","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13252067 Ack=7528 Win=263424 Len=1240 [TCP PDU reassembled in 122568]"
"122854","131.840490","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=13414507 Ack=7528 Win=263424 Len=1240 [TCP PDU reassembled in 122896]"
"122858","131.841813","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=13418227 Ack=7528 Win=263424 Len=1240 [TCP PDU reassembled in 122896]"
"123170","131.911977","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13595547 Ack=7528 Win=263424 Len=1240"
"123394","131.959770","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13748067 Ack=7528 Win=263424 Len=1240"
"123479","131.977226","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13810067 Ack=7528 Win=263424 Len=1240"
"123490","131.978798","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13822467 Ack=7528 Win=263424 Len=1240"
"123509","131.982546","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=13826187 Ack=7528 Win=263424 Len=1240"
"130910","141.044031","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=14274533 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 130992]"
"130930","141.047569","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=14290653 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 130992]"
"131113","141.078728","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=14404733 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 131145]"
"131965","141.246852","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [PSH, ACK] Seq=14904341 Ack=8102 Win=262912 Len=1240"
"131969","141.246862","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=14910541 Ack=8102 Win=262912 Len=1240"
"132033","141.257928","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=14958901 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132056]"
"132087","141.267261","142.250.191.138","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2201 [ACK] Seq=14992381 Ack=8102 Win=262912 Len=1240 [TCP PDU reassembled in 132137]"
"139345","149.530795","13.107.42.16","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  2225 [ACK] Seq=5996 Ack=2053 Win=4194048 Len=0"
"139441","149.749435","204.79.197.235","192.168.2.103","TCP","457","[TCP Previous segment not captured] 443  >  2226 [PSH, ACK] Seq=3820 Ack=2287 Win=4193792 Len=303 [TCP PDU reassembled in 139453]"
