"No.","Time","Source","Destination","Protocol","Length","Info"
"21181","77.607861","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=3391241 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 21198]"
"21402","77.655179","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=3551201 Ack=6016 Win=264704 Len=1240"
"21425","77.662236","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=3557401 Ack=6016 Win=264704 Len=1240"
"21492","77.674462","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=3590881 Ack=6016 Win=264704 Len=1240"
"21513","77.678644","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=3598321 Ack=6016 Win=264704 Len=1240"
"21856","77.748154","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=3836401 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 21875]"
"21942","77.768175","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=3887241 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 21994]"
"22180","77.812729","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=4037281 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 22193]"
"22250","77.828590","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=4081921 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 22271]"
"22534","77.884457","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=4269161 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 22561]"
"22539","77.886032","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=4275361 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 22561]"
"22602","77.900433","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=4320001 Ack=6016 Win=264704 Len=1240"
"22604","77.900441","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=4322481 Ack=6016 Win=264704 Len=1240"
"22706","77.917354","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=4385721 Ack=6016 Win=264704 Len=1240 [TCP PDU reassembled in 22729]"
"24488","87.345069","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=4718450 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24541]"
"24712","87.399968","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=4898250 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 24782]"
"25546","87.572287","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=5434946 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25642]"
"25901","87.642750","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=5661866 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 25911]"
"26038","87.674136","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=5739986 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 26126]"
"26057","87.678101","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=5748666 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 26126]"
"26696","87.811918","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=6152906 Ack=6590 Win=264192 Len=1240 [TCP PDU reassembled in 26706]"
"28287","97.874001","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=6729160 Ack=7164 Win=263680 Len=1240 [TCP PDU reassembled in 28335]"
"28295","97.876311","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=6731640 Ack=7164 Win=263680 Len=1240 [TCP PDU reassembled in 28335]"
"28298","97.876322","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=6735360 Ack=7164 Win=263680 Len=1240 [TCP PDU reassembled in 28335]"
"28315","97.879977","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=6741560 Ack=7164 Win=263680 Len=1240 [TCP PDU reassembled in 28335]"
"28323","97.882241","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=6744040 Ack=7164 Win=263680 Len=1240 [TCP PDU reassembled in 28335]"
"28563","97.937243","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=6868040 Ack=7164 Win=263680 Len=1240"
"28634","97.953778","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [PSH, ACK] Seq=6910200 Ack=7164 Win=263680 Len=1240"
"29026","98.030287","142.250.190.42","192.168.2.103","TCP","1394","[TCP Previous segment not captured] 443  >  2065 [ACK] Seq=7143320 Ack=7164 Win=263680 Len=1240 [TCP PDU reassembled in 29035]"
